layer,output_norm,t1_emb_norm
2,29.024188995361328,3.2263906002044678
0,15.551597595214844,5.810004711151123
1,21.60284423828125,4.411191463470459
2,28.69670295715332,3.226223945617676
0,15.773262977600098,6.010337829589844
1,22.036590576171875,4.411148548126221
2,29.28384780883789,3.2260825634002686
0,16.50262451171875,5.987886905670166
1,22.63951873779297,4.411093711853027
2,29.67625617980957,3.2259411811828613
0,15.921182632446289,5.743579387664795
1,22.113815307617188,4.41103458404541
2,29.014301300048828,3.2258048057556152
0,15.847923278808594,5.5315775871276855
1,21.82212257385254,4.41096305847168
2,28.6058349609375,3.2256686687469482
0,15.2731351852417,5.118127346038818
1,21.48912239074707,4.410868167877197
2,28.44657325744629,3.2255163192749023
0,15.363389015197754,5.356256008148193
1,21.30764389038086,4.410770416259766
2,28.221731185913086,3.2253494262695312
0,15.89281177520752,5.924543380737305
1,21.865966796875,4.410665035247803
2,28.95001220703125,3.2251644134521484
0,15.365510940551758,5.971510887145996
1,21.74277687072754,4.410529136657715
2,29.100324630737305,3.224975824356079
0,15.743839263916016,5.882097244262695
1,22.106157302856445,4.410392761230469
2,29.344919204711914,3.22477650642395
0,15.145580291748047,5.598875045776367
1,21.514902114868164,4.4102630615234375
2,28.593461990356445,3.2245776653289795
0,15.314066886901855,5.464746952056885
1,21.4288272857666,4.410156726837158
2,28.527984619140625,3.2244162559509277
0,15.623353958129883,5.703535079956055
1,21.562963485717773,4.410072326660156
2,28.682876586914062,3.224273204803467
0,15.128368377685547,5.6257429122924805
1,21.92977523803711,4.409989833831787
2,29.268943786621094,3.2241177558898926
0,15.459738731384277,5.776185989379883
1,21.675872802734375,4.409928321838379
2,29.108779907226562,3.22397518157959
0,15.913890838623047,5.812780380249023
1,22.37436294555664,4.409869194030762
2,29.540199279785156,3.2238407135009766
0,15.362466812133789,5.992408275604248
1,21.762954711914062,4.409802436828613
2,29.285755157470703,3.2237234115600586
0,14.619714736938477,6.151350021362305
1,21.39127540588379,4.409735202789307
2,28.92185401916504,3.223583936691284
0,14.826286315917969,5.766439914703369
1,21.135154724121094,4.409656047821045
2,28.60496711730957,3.2234103679656982
0,15.1456880569458,5.435131549835205
1,21.22197914123535,4.409537315368652
2,28.375267028808594,3.2231993675231934
0,15.558124542236328,5.514646530151367
1,21.576858520507812,4.40943717956543
2,29.067798614501953,3.2229714393615723
0,15.905625343322754,5.550973892211914
1,21.80708122253418,4.409305095672607
2,29.026264190673828,3.2226998805999756
0,14.94419002532959,5.55717658996582
1,21.275175094604492,4.409154891967773
2,28.450824737548828,3.222421884536743
0,14.90163803100586,5.50947380065918
1,21.472143173217773,4.409003734588623
